WriteFile	Method	0	0
WriteOnly	Property	0	0
WriteStream	Method	0	0
X	Attribute	0	0
X-DOCUMENT	Attribute	0	1
X-NODEREF	Option	0	1
X-OF	Option	0	0
XCODE	Option	1	0
XCODE-SESSION-KEY	Attribute	0	0
XML-DATA-TYPE	Attribute	0	1
XML-NODE-NAME	Attribute	0	0
XML-NODE-TYPE	Attribute	0	1
XML-SCHEMA-PATH	Attribute	0	0
XML-SUPPRESS-NAMESPACE-PROCESSING	Attribute	0	0
Xor	Method	0	0
XREF	Option	1	0
XREF-XML	Option	1	0
Y	Attribute	0	0
Y-OF	Option	0	0
YEAR	Function	0	11
YEAR-OFFSET	Attribute	0	0
YES	Option	1	29
YES-NO	Option	0	1
YES-NO-CANCEL	Option	0	1
_CONTROL	Appbuilder	0	0
_CREATE-WINDOW	Appbuilder	0	0
_CUSTOM	Appbuilder	0	0
_DEFAULT-DISABLE	Appbuilder	0	0
_DEFAULT-ENABLE	Appbuilder	0	0
_DEFINITIONS	Appbuilder	0	0
_DISPLAY-FIELDS	Appbuilder	0	0
_END-PROCEDURE-SETTINGS	Appbuilder	0	0
_FREEFORM	Appbuilder	0	0
_FUNCTION	Appbuilder	0	0
_FUNCTION-FORWARD	Appbuilder	0	0
_INLINE	Appbuilder	0	0
_MAIN-BLOCK	Appbuilder	0	0
_PROCEDURE	Appbuilder	0	0
_PROCEDURE-SETTINGS	Appbuilder	0	0
_QUERY-BLOCK	Appbuilder	0	0
_RUN-TIME-ATTRIBUTES	Appbuilder	0	0
_UIB-CODE-BLOCK	Appbuilder	0	0
_UIB-PREPROCESSOR-BLOCK	Appbuilder	0	0
_VERSION-NUMBER	Appbuilder	0	0
_XFTR	Appbuilder	0	0
ROW-CREATE	Event	0	0
ROW-DELETE	Event	0	0
ROW-UPDATE	Event	0	0
AFTER-ROW-FILL	Event	0	0
BEFORE-ROW-FILL	Event	0	0
AFTER-FILL	Event	0	0
BEFORE-FILL	Event	0	0
END-BOX-SELECTION	Event	0	0
START-BOX-SELECTION	Event	0	0
DESELECTION	Event	0	0
END-MOVE	Event	0	0
END-RESIZE	Event	0	0
END-ROW-RESIZE	Event	0	0
SELECTION	Event	0	0
START-MOVE	Event	0	0
START-RESIZE	Event	0	0
START-ROW-RESIZE	Event	0	0
CHOOSE	Event	0	0
DROP-FILE-NOTIFY 1,2	Event	0	0
END	Event	0	0
END-SEARCH1	Event	0	0
ENTRY	Event	0	0
HOME	Event	0	0
ITERATION-CHANGED	Event	0	0
LEAVE	Event	0	0
MENU-DROP	Event	0	0
OFF-END 4	Event	0	0
OFF-HOME 	Event	0	0
PARENT-WINDOW-CLOSE 	Event	0	0
ROW-ENTRY	Event	0	0
ROW-LEAVE	Event	0	0
START-SEARCH1	Event	0	0
VALUE-CHANGED	Event	0	0
WINDOW-MAXIMIZED1	Event	0	0
WINDOW-MINIMIZED	Event	0	0
WINDOW-RESIZED	Event	0	0
WINDOW-RESTORED	Event	0	0
LEFT-MOUSE-DOWN	Event	0	0
LEFT-MOUSE-UP	Event	0	0
LEFT-MOUSE-CLICK	Event	0	0
LEFT-MOUSE-DBLCLICK	Event	0	0
RIGHT-MOUSE-DOWN	Event	0	0
RIGHT-MOUSE-UP	Event	0	0
RIGHT-MOUSE-CLICK	Event	0	0
RIGHT-MOUSE-DBLCLICK	Event	0	0
MIDDLE-MOUSE-DOWN	Event	0	0
MIDDLE-MOUSE-UP	Event	0	0
MIDDLE-MOUSE-CLICK	Event	0	0
MIDDLE-MOUSE-DBLCLICK	Event	0	0
MOUSE-SELECT-DOWN	Event	0	0
MOUSE-SELECT-UP	Event	0	0
MOUSE-SELECT-CLICK	Event	0	0
MOUSE-SELECT-DBLCLICK	Event	0	0
MOUSE-MENU-DOWN	Event	0	0
MOUSE-MENU-UP	Event	0	0
MOUSE-MENU-CLICK	Event	0	0
MOUSE-MENU-DBLCLICK	Event	0	0
MOUSE-EXTEND-DOWN	Event	0	0
MOUSE-EXTEND-UP	Event	0	0
MOUSE-EXTEND-CLICK	Event	0	0
MOUSE-EXTEND-DBLCLICK	Event	0	0
MOUSE-MOVE-DOWN	Event	0	0
MOUSE-MOVE-UP	Event	0	0
MOUSE-MOVE-CLICK	Event	0	0
MOUSE-MOVE-DBLCLICK	Event	0	0
ANY-KEY	Event	0	0
ANY-PRINTABLE	Event	0	0
BACKSPACE	Event	0	0
CLEAR	Event	0	0
DELETE-CHARACTER	Event	0	0
RETURN	Event	0	0
BACK-TAB	Event	0	0
CURSOR-DOWN	Event	0	0
DOWN	Event	0	0
CURSOR-LEFT	Event	0	0
CURSOR-RIGHT	Event	0	0
RIGHT	Event	0	0
CURSOR-UP	Event	0	0
UP	Event	0	0
NEXT-FRAME	Event	0	0
PREV-FRAME	Event	0	0
TAB	Event	0	0
BELL	Event	0	0
ENDKEY	Event	0	0
ERROR	Event	0	0
HELP	Event	0	0
BUFFER	Type	0	0
TABLE	Type	0	0
TABLE-HANDLE	Type	0	0
DATASET	Type	0	0
DATASET-HANDLE	Type	0	0
WIDGET-HANDLE	Type	0	0
CLASS	Type	0	0
FLOAT	Type	0	0
DOUBLE	Type	0	0
FIND-FAILED	Event	0	0
OFF-END	Event	0	0
STORED-PROCEDURE	statement	0	0
ALIAS	statement	0	0
CLIENT-PRINCIPAL	statement	0	0
DATABASE	statement	0	0
SAX-ATTRIBUTES	statement	0	0
SAX-READER	statement	0	0
SAX-WRITER	statement	0	0
SERVER	statement	0	0
SERVER-SOCKET	statement	0	0
SOAP-HEADER	statement	0	0
SOAP-HEADER-ENTRYREF	statement	0	0
SOCKET	statement	0	0
X-DOCUMENT	statement	0	0
X-NODEREF	statement	0	0
ADVISE	statement	0	0
EXECUTE	statement	0	0
INITIATE	statement	0	0
REQUEST	statement	0	0
SEND	statement	0	0
TERMINATE	statement	0	0
BUTTON	statement	0	0
EVENT	statement	0	0
FRAME	statement	0	0
IMAGE	statement	0	0
MENU	statement	0	0
PARAMETER	statement	0	0
PROPERTY	statement	0	0
RECTANGLE	statement	0	0
STREAM	statement	0	0
SUB-MENU	statement	0	0
VARIABLE	statement	0	0
WORK-TABLE	statement	0	0
WORKFILE	statement	0	0
WIDGET	statement	0	0
WIDGET-POOL	statement	0	0
TEMP-TABLE	statement	0	0
FROM	statement	0	0
QUERY	statement	0	0
TO	statement	0	0
EVENTS	statement	0	0
SCREEN	statement	0	0
OBJECT	statement	0	0
CACHE	statement	0	0
FONT	statement	0	0
GET-DIR	statement	0	0
GET-FILE	statement	0	0
PRINTER-SETUP	statement	0	0
